Filename,URL,Array Mean,Z-Score for Mean,shape,Inlier
ecu-per-00048.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00048.jpeg,90.94856770833333,-0.07966093154613843,"(64, 64, 3)",True
ecu-per-00049.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00049.jpeg,80.68375651041667,-0.2149798072990665,"(64, 64, 3)",True
ecu-per-00050.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00050.jpeg,92.94205729166667,-0.05338117208046111,"(64, 64, 3)",True
ecu-per-00051.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00051.jpeg,84.869140625,-0.15980475711455566,"(64, 64, 3)",True
ecu-per-00052.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00052.jpeg,81.857421875,-0.19950762037001704,"(64, 64, 3)",True
ecu-per-00053.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00053.jpeg,80.72412109375,-0.21444768937389608,"(64, 64, 3)",True
ecu-per-00054.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00054.jpeg,74.75455729166667,-0.2931432101056598,"(64, 64, 3)",True
ecu-per-00055.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00055.jpeg,76.830078125,-0.26578204969528135,"(64, 64, 3)",True
ecu-per-00056.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00056.jpeg,77.81917317708333,-0.25274301489180984,"(64, 64, 3)",True
ecu-per-00057.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00057.jpeg,71.31404622395833,-0.33849875349766007,"(64, 64, 3)",True
ecu-per-00058.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00058.jpeg,89.458984375,-0.09929779949436483,"(64, 64, 3)",True
ecu-per-00059.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00059.jpeg,94.70304361979167,-0.030166454776501723,"(64, 64, 3)",True
ecu-per-00060.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00060.jpeg,94.64306640625,-0.030957121935474844,"(64, 64, 3)",True
ecu-per-00061.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00061.jpeg,80.62166341145833,-0.2157983677363752,"(64, 64, 3)",True
ecu-per-00062.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00062.jpeg,82.2265625,-0.19464131611886126,"(64, 64, 3)",True
ecu-per-00063.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00063.jpeg,79.74104817708333,-0.2274073356159512,"(64, 64, 3)",True
ecu-per-00064.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00064.jpeg,80.80916341145833,-0.21332659414848656,"(64, 64, 3)",True
ecu-per-00065.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00065.jpeg,72.085205078125,-0.3283327263627499,"(64, 64, 3)",True
ecu-per-00066.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00066.jpeg,88.52734375,-0.11157942450918655,"(64, 64, 3)",True
ecu-per-00067.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00067.jpeg,86.73486328125,-0.1352093225329866,"(64, 64, 3)",True
ecu-per-00068.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00068.jpeg,83.23771158854167,-0.18131154752966136,"(64, 64, 3)",True
ecu-per-00069.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00069.jpeg,83.72322591145833,-0.17491111297005052,"(64, 64, 3)",True
ecu-per-00070.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00070.jpeg,73.02726236979167,-0.3159137805930454,"(64, 64, 3)",True
ecu-per-00071.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00071.jpeg,66.699951171875,-0.3993254110003121,"(64, 64, 3)",True
ecu-per-00072.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00072.jpeg,69.83870442708333,-0.3579478782263203,"(64, 64, 3)",True
ecu-per-00073.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00073.jpeg,62.889241536458336,-0.4495612052826357,"(64, 64, 3)",True
ecu-per-00074.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00074.jpeg,59.556966145833336,-0.4934899002059328,"(64, 64, 3)",True
ecu-per-00075.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00075.jpeg,56.091227213541664,-0.5391780173011645,"(64, 64, 3)",True
ecu-per-00076.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00076.jpeg,51.265706380208336,-0.6027918570005765,"(64, 64, 3)",True
ecu-per-00077.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00077.jpeg,63.327962239583336,-0.4437776413015994,"(64, 64, 3)",True
ecu-per-00078.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00078.jpeg,70.001708984375,-0.35579902297608546,"(64, 64, 3)",True
ecu-per-00079.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00079.jpeg,69.65812174479167,-0.36032846225041953,"(64, 64, 3)",True
ecu-per-00080.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00080.jpeg,68.73697916666667,-0.37247169369196104,"(64, 64, 3)",True
ecu-per-00081.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00081.jpeg,77.85066731770833,-0.25232783417196913,"(64, 64, 3)",True
ecu-per-00082.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00082.jpeg,70.38671875,-0.35072351913741306,"(64, 64, 3)",True
ecu-per-00083.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00083.jpeg,64.7880859375,-0.4245291336132756,"(64, 64, 3)",True
ecu-per-00084.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00084.jpeg,74.0771484375,-0.3020733504466256,"(64, 64, 3)",True
ecu-per-00085.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00085.jpeg,72.38859049479167,-0.32433325937679114,"(64, 64, 3)",True
ecu-per-00086.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00086.jpeg,74.37841796875,-0.29810177673900246,"(64, 64, 3)",True
ecu-per-00087.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00087.jpeg,67.71915690104167,-0.3858894333897576,"(64, 64, 3)",True
ecu-per-00088.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00088.jpeg,51.09716796875,-0.6050136639018426,"(64, 64, 3)",True
ecu-per-00089.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00089.jpeg,62.653401692708336,-0.45267023299865194,"(64, 64, 3)",True
ecu-per-00090.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00090.jpeg,53.744710286458336,-0.5701116629752883,"(64, 64, 3)",True
ecu-per-00091.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00091.jpeg,64.140625,-0.4330644767839536,"(64, 64, 3)",True
ecu-per-00092.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00092.jpeg,56.686279296875,-0.5313335691784901,"(64, 64, 3)",True
ecu-per-00093.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00093.jpeg,62.446207682291664,-0.45540162863874073,"(64, 64, 3)",True
ecu-per-00094.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00094.jpeg,53.997721354166664,-0.5667762705773952,"(64, 64, 3)",True
ecu-per-00095.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00095.jpeg,53.869222005208336,-0.5684702508270809,"(64, 64, 3)",True
ecu-per-00096.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00096.jpeg,59.863199869791664,-0.4894528845760609,"(64, 64, 3)",True
ecu-per-00097.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00097.jpeg,66.71394856770833,-0.3991408862359385,"(64, 64, 3)",True
ecu-per-00098.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00098.jpeg,47.669352213541664,-0.6502018476238296,"(64, 64, 3)",True
ecu-per-00099.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00099.jpeg,70.80143229166667,-0.3452564365836454,"(64, 64, 3)",True
ecu-per-00100.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00100.jpeg,47.716959635416664,-0.6495742488612797,"(64, 64, 3)",True
ecu-per-00101.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00101.jpeg,59.291097005208336,-0.4969947979106343,"(64, 64, 3)",True
ecu-per-00102.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00102.jpeg,57.183837890625,-0.5247743574960461,"(64, 64, 3)",True
ecu-per-00103.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00103.jpeg,48.778564453125,-0.6355793328656167,"(64, 64, 3)",True
ecu-per-00104.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00104.jpeg,46.974365234375,-0.6593637167386598,"(64, 64, 3)",True
ecu-per-00105.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00105.jpeg,58.779622395833336,-0.5037374615390545,"(64, 64, 3)",True
ecu-per-00106.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00106.jpeg,48.992757161458336,-0.6327556748433412,"(64, 64, 3)",True
ecu-per-00107.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00107.jpeg,47.707194010416664,-0.6497029870689822,"(64, 64, 3)",True
ecu-per-00108.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00108.jpeg,48.992757161458336,-0.6327556748433412,"(64, 64, 3)",True
ecu-per-00109.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00109.jpeg,54.39013671875,-0.5616031402645484,"(64, 64, 3)",True
ecu-per-00110.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00110.jpeg,55.397867838541664,-0.5483184300480444,"(64, 64, 3)",True
ecu-per-00111.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00111.jpeg,44.955973307291664,-0.6859717586339785,"(64, 64, 3)",True
ecu-per-00112.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00112.jpeg,54.037190755208336,-0.5662559536545974,"(64, 64, 3)",True
ecu-per-00113.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00113.jpeg,61.302490234375,-0.47047901839750245,"(64, 64, 3)",True
ecu-per-00114.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00114.jpeg,46.879313151041664,-0.6606167686269645,"(64, 64, 3)",True
ecu-per-00115.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00115.jpeg,40.313069661458336,-0.747178193849353,"(64, 64, 3)",True
ecu-per-00116.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00116.jpeg,40.481201171875,-0.7449617510400744,"(64, 64, 3)",True
ecu-per-00117.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00117.jpeg,40.280843098958336,-0.7476030299347715,"(64, 64, 3)",True
ecu-per-00118.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00118.jpeg,45.08740234375,-0.6842391569219819,"(64, 64, 3)",True
ecu-per-00119.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00119.jpeg,41.116780598958336,-0.7365830393554346,"(64, 64, 3)",True
ecu-per-00120.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00120.jpeg,44.527669270833336,-0.6916180018601321,"(64, 64, 3)",True
ecu-per-00121.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00121.jpeg,43.035481770833336,-0.7112891999970792,"(64, 64, 3)",True
ecu-per-00122.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00122.jpeg,50.601806640625,-0.6115439094875537,"(64, 64, 3)",True
ecu-per-00123.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00123.jpeg,200.901611328125,1.369827223799831,"(64, 64, 3)",True
ecu-per-00124.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00124.jpeg,191.09749348958334,1.24058157299527,"(64, 64, 3)",True
ecu-per-00125.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00125.jpeg,59.587565104166664,-0.4930865204884649,"(64, 64, 3)",True
ecu-per-00126.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00126.jpeg,53.452311197916664,-0.5739662994775817,"(64, 64, 3)",True
ecu-per-00127.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00127.jpeg,48.795003255208336,-0.6353626235493175,"(64, 64, 3)",True
